id,@id,addr:city,addr:housenumber,addr:postcode,addr:street,alt_name,amenity,bench,bin,brand,brand:wikidata,bus,bus_stop,check_date:bin,check_date:lit,check_date:shelter,check_date:tactile_paving,covered,departures_board,description,former_name,highway,kerb,kerb:approach_aid,layer,level,lit,local_ref,material,name,name:en,name:es,network,network:short,network:wikidata,network:wikipedia,not:network:wikidata,note,opening_hours:covid19,operator,operator:short,operator:wikidata,operator:wikipedia,passenger_information_display,phone,public_transport,public_transport:version,ref,ref:signed,route,route_ref,seats,shade,shelter,source,source_ref,stop_id,surface,tactile_paving,towards,type,website,wheelchair,wheelchair:description,wikidata,wikipedia
node/10279137897,node/10279137897,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Western & 69th,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,,,,,no,,,,,,,,,,,,
node/10279137898,node/10279137898,,,,,,,no,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Western & 69th,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,,,,,no,,,,,,,,,,,,
node/10279137899,node/10279137899,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Western & Florence,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,,,,,no,,,,,,,,,,,,
node/10279137900,node/10279137900,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Western & Florence,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,,,,,yes,,,,,,,,,,,,
node/10279137901,node/10279137901,,,,,,,no,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Western & 76th,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,,,,,no,,,,,,,,,,,,
node/10279137903,node/10279137903,,,,,,,no,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Western & 76th,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,,,,,no,,,,,,,,,,,,
node/10279205211,node/10279205211,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Western & 79th,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,,,,,no,,,,,,,,,,,,
node/10279205212,node/10279205212,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Western & 79th,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,,,,,yes,,,,,,,,,,,,
node/10279205215,node/10279205215,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Western & 83rd,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,,,,,no,,,,,,,,,,,,
node/10279205216,node/10279205216,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Western & 83rd,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,,,,,no,,,,,,,,,,,,
node/10279205219,node/10279205219,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Western & Manchester,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,,,,,yes,,,,,,,,,,,,
node/10279205220,node/10279205220,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Western & Manchester,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,,,,,no,,,,,,,,,,,,
node/10279471254,node/10279471254,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Western & 89th,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,,,,,yes,,,,,,,,,,,,
node/10279471255,node/10279471255,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Western & 89th,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,,,,,no,,,,,,,,,,,,
node/10279471256,node/10279471256,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Western & 92nd,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,,,,,no,,,,,,,,,,,,
node/10279471259,node/10279471259,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Western & 92nd,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,,,,,yes,,,,,,,,,,,,
node/10279471260,node/10279471260,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Western & 96th,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,,,,,yes,,,,,,,,,,,,
node/10279471261,node/10279471261,,,,,,,no,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Western & 96th,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,,,,,no,,,,,,,,,,,,
node/10279471262,node/10279471262,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Western & Century,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,,,,,yes,,,,,,,,,,,,
node/10279471263,node/10279471263,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Western & Century,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,,,,,no,,,,,,,,,,,,
node/10279471265,node/10279471265,,,,,,,no,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Western & 104th,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,,,,,no,,,,,,,,,,,,
node/10294637372,node/10294637372,,,,,,,no,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Denker & Vernon,,,DASH,,Q112028960,,,,,Los Angeles Department of Transportation,,Q3259703,,,,platform,,,,,,,,no,,,,,,,,,,,,
node/10294637373,node/10294637373,,,,,,,no,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Denker & Vernon,,,DASH,,Q112028960,,,,,Los Angeles Department of Transportation,,Q3259703,,,,platform,,,,,,,,no,,,,,,,,,,,,
node/10294637374,node/10294637374,,,,,,,no,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Denker & 46th,,,DASH,,Q112028960,,,,,Los Angeles Department of Transportation,,Q3259703,,,,platform,,,,,,,,no,,,,,,,,,,,,
node/10294637375,node/10294637375,,,,,,,no,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Denker & 46th,,,DASH,,Q112028960,,,,,Los Angeles Department of Transportation,,Q3259703,,,,platform,,,,,,,,no,,,,,,,,,,,,
node/10294637376,node/10294637376,,,,,,,no,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Denker & 48th,,,DASH,,Q112028960,,,,,Los Angeles Department of Transportation,,Q3259703,,,,platform,,,,,,,,no,,,,,,,,,,,,
node/10294637377,node/10294637377,,,,,,,no,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Denker & 48th,,,DASH,,Q112028960,,,,,Los Angeles Department of Transportation,,Q3259703,,,,platform,,,,,,,,no,,,,,,,,,,,,
node/10294637378,node/10294637378,,,,,,,no,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Denker & 50th,,,DASH,,Q112028960,,,,,Los Angeles Department of Transportation,,Q3259703,,,,platform,,,,,,,,no,,,,,,,,,,,,
node/10294637379,node/10294637379,,,,,,,no,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Denker & 50th,,,DASH,,Q112028960,,,,,Los Angeles Department of Transportation,,Q3259703,,,,platform,,,,,,,,no,,,,,,,,,,,,
node/10294637380,node/10294637380,,,,,,,no,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Denker & 52nd,,,DASH,,Q112028960,,,,,Los Angeles Department of Transportation,,Q3259703,,,,platform,,,,,,,,no,,,,,,,,,,,,
node/10294637381,node/10294637381,,,,,,,no,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Denker & 52nd,,,DASH,,Q112028960,,,,,Los Angeles Department of Transportation,,Q3259703,,,,platform,,,,,,,,no,,,,,,,,,,,,
node/10294637382,node/10294637382,,,,,,,no,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Denker & 54th,,,DASH,,Q112028960,,,,,Los Angeles Department of Transportation,,Q3259703,,,,platform,,,,,,,,no,,,,,,,,,,,,
node/10294637383,node/10294637383,,,,,,,no,,,,yes,,,,,,,,,,bus_stop,,,,,,,,54th & Denker,,,DASH,,Q112028960,,,,,Los Angeles Department of Transportation,,Q3259703,,,,platform,,,,,,,,no,,,,,,,,,,,,
node/10294637384,node/10294637384,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,54th & Normandie,,,DASH,,Q112028960,,,,,Los Angeles Department of Transportation,,Q3259703,,,,platform,,,,,,,,no,,,,,,,,,,,,
node/10294637385,node/10294637385,,,,,,,no,,,,yes,,,,,,,,,,bus_stop,,,,,,,,54th & Normandie,,,DASH,,Q112028960,,,,,Los Angeles Department of Transportation,,Q3259703,,,,platform,,,,,,,,no,,,,,,,,,,,,
node/10294637386,node/10294637386,,,,,,,no,yes,,,yes,,,,,,,,,,bus_stop,,,,,,,,54th & Budlong,,,DASH,,Q112028960,,,,,Los Angeles Department of Transportation,,Q3259703,,,,platform,,,,,,,,no,,,,,,,,,,,,
node/10294637387,node/10294637387,,,,,,,no,,,,yes,,,,,,,,,,bus_stop,,,,,,,,54th & Budlong,,,DASH,,Q112028960,,,,,Los Angeles Department of Transportation,,Q3259703,,,,platform,,,,,,,,no,,,,,,,,,,,,
node/10294637389,node/10294637389,,,,,,,,,,,yes,,,,,,,,,,bus_stop,,,,,,,,54th & Vermont,,,DASH,,Q112028960,,,,,Los Angeles Department of Transportation,,Q3259703,,,,platform,,,,,,,,,,,,,,,,,,,,
node/10294637390,node/10294637390,,,,,,,no,,,,yes,,,,,,,,,,bus_stop,,,,,,,,54th & Vermont,,,DASH,,Q112028960,,,,,Los Angeles Department of Transportation,,Q3259703,,,,platform,,,,,,,,no,,,,,,,,,,,,
node/10294637391,node/10294637391,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,54th & Denker,,,DASH,,Q112028960,,,,,Los Angeles Department of Transportation,,Q3259703,,,,platform,,,,,,,,no,,,,,,,,,,,,
node/10294637392,node/10294637392,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,54th & Western,,,DASH,,Q112028960,,,,,Los Angeles Department of Transportation,,Q3259703,,,,platform,,,,,,,,yes,,,,,,,,,,,,
node/10294637393,node/10294637393,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,54th & Western,,,DASH,,Q112028960,,,,,Los Angeles Department of Transportation,,Q3259703,,,,platform,,,,,,,,yes,,,,,,,,,,,,
node/10294637399,node/10294637399,,,,,,,no,,,,yes,,,,,,,,,,bus_stop,,,,,,,,54th & Ruthelen,,,DASH,,Q112028960,,,,,Los Angeles Department of Transportation,,Q3259703,,,,platform,,,,,,,,no,,,,,,,,,,,,
node/10294637400,node/10294637400,,,,,,,no,,,,yes,,,,,,,,,,bus_stop,,,,,,,,54th & Ruthelen,,,DASH,,Q112028960,,,,,Los Angeles Department of Transportation,,Q3259703,,,,platform,,,,,,,,no,,,,,,,,,,,,
node/10294637401,node/10294637401,,,,,,,no,,,,yes,,,,,,,,,,bus_stop,,,,,,,,54th & Wilton,,,DASH,,Q112028960,,,,,Los Angeles Department of Transportation,,Q3259703,,,,platform,,,,,,,,no,,,,,,,,,,,,
node/10294637402,node/10294637402,,,,,,,no,,,,yes,,,,,,,,,,bus_stop,,,,,,,,54th & Wilton,,,DASH,,Q112028960,,,,,Los Angeles Department of Transportation,,Q3259703,,,,platform,,,,,,,,no,,,,,,,,,,,,
node/10294637403,node/10294637403,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,54th & Van Ness,,,DASH,,Q112028960,,,,,Los Angeles Department of Transportation,,Q3259703,,,,platform,,,,,,,,no,,,,,,,,,,,,
node/10294666312,node/10294666312,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,54th & Arlington,,,DASH,,Q112028960,,,,,Los Angeles Department of Transportation,,Q3259703,,,,platform,,,,,,,,no,,,,,,,,,,,,
node/10294666321,node/10294666321,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,54th & 2nd,,,DASH,,Q112028960,,,,,Los Angeles Department of Transportation,,Q3259703,,,,platform,,,,,,,,no,,,,,,,,,,,,
node/10294666322,node/10294666322,,,,,,,no,,,,yes,,,,,,,,,,bus_stop,,,,,,,,54th & 2nd,,,DASH,,Q112028960,,,,,Los Angeles Department of Transportation,,Q3259703,,,,platform,,,,,,,,no,,,,,,,,,,,,
node/10294666323,node/10294666323,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,54th & 4th,,,DASH,,Q112028960,,,,,Los Angeles Department of Transportation,,Q3259703,,,,platform,,,,,,,,no,,,,,,,,,,,,
node/10294666324,node/10294666324,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,54th & 4th,,,DASH,,Q112028960,,,,,Los Angeles Department of Transportation,,Q3259703,,,,platform,,,,,,,,no,,,,,,,,,,,,
node/10294666325,node/10294666325,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,54th & 6th,,,DASH,,Q112028960,,,,,Los Angeles Department of Transportation,,Q3259703,,,,platform,,,,,,,,no,,,,,,,,,,,,
node/10294666326,node/10294666326,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,54th & 6th,,,DASH,,Q112028960,,,,,Los Angeles Department of Transportation,,Q3259703,,,,platform,,,,,,,,no,,,,,,,,,,,,
node/10294666327,node/10294666327,,,,,,,no,,,,yes,,,,,,,,,,bus_stop,,,,,,,,54th & 8th,,,DASH,,Q112028960,,,,,Los Angeles Department of Transportation,,Q3259703,,,,platform,,,,,,,,no,,,,,,,,,,,,
node/10294666328,node/10294666328,,,,,,,no,,,,yes,,,,,,,,,,bus_stop,,,,,,,,54th & 8th,,,DASH,,Q112028960,,,,,Los Angeles Department of Transportation,,Q3259703,,,,platform,,,,,,,,no,,,,,,,,,,,,
node/10294666329,node/10294666329,,,,,,,no,,,,yes,,,,,,,,,,bus_stop,,,,,,,,54th & 10th,,,DASH,,Q112028960,,,,,Los Angeles Department of Transportation,,Q3259703,,,,platform,,,,,,,,no,,,,,,,,,,,,
node/10294666330,node/10294666330,,,,,,,no,,,,yes,,,,,,,,,,bus_stop,,,,,,,,10th & 54th,,,DASH,,Q112028960,,,,,Los Angeles Department of Transportation,,Q3259703,,,,platform,,,,,,,,no,,,,,,,,,,,,
node/10294666331,node/10294666331,,,,,,,no,,,,yes,,,,,,,,,,bus_stop,,,,,,,,10th & Slauson,,,DASH,,Q112028960,,,,,Los Angeles Department of Transportation,,Q3259703,,,,platform,,,,,,,,no,,,,,,,,,,,,
node/10308092649,node/10308092649,,,,,,,no,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Arlington & 48th,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,,,,,no,,,,,,,,,,,,
node/10308092650,node/10308092650,,,,,,,no,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Arlington & 48th,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,,,,,no,,,,,,,,,,,,
node/10308092651,node/10308092651,,,,,,,no,,,,yes,,,,,,,,,,bus_stop,,,,,,,,,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,,,,,no,,,,,,,,,,,,
node/10308092652,node/10308092652,,,,,,,no,,,,yes,,,,,,,,,,bus_stop,,,,,,,,,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,,,,,no,,,,,,,,,,,,
node/10308092653,node/10308092653,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Van Ness & 54th,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,,,,,yes,,,,,,,,,,,,
node/10308092654,node/10308092654,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Van Ness & 54th,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,,,,,yes,,,,,,,,,,,,
node/10308092657,node/10308092657,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Van Ness & Slauson,,,"Metro Local;DASH",,"Q77610;Q112028960",,,,,"Los Angeles County Metropolitan Transportation Authority;Los Angeles Department of Transportation",,"Q3259702;Q3259703",,,,platform,,,,,,,,yes,,,,,,,,,,,,
node/10308092659,node/10308092659,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Van Ness & Slauson,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,,,,,yes,,,,,,,,,,,,
node/10308092660,node/10308092660,,,,,,,no,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Van Ness & 59th,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,,,,,no,,,,,,,,,,,,
node/10308092661,node/10308092661,,,,,,,no,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Van Ness & 59th,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,,,,,no,,,,,,,,,,,,
node/10308092663,node/10308092663,,,,,,,no,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Van Ness & Hyde Park,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,,,,,no,,,,,,,,,,,,
node/10308092664,node/10308092664,,,,,,,no,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Van Ness & Hyde Park,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,,,,,no,,,,,,,,,,,,
node/10308092665,node/10308092665,,,,,,,no,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Van Ness & Southwest,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,,,,,no,,,,,,,,,,,,
node/10308092666,node/10308092666,,,,,,,no,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Van Ness & 62nd,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,,,,,no,,,,,,,,,,,,
node/10308092667,node/10308092667,,,,,,,no,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Van Ness & Gage,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,,,,,no,,,,,,,,,,,,
node/10308092668,node/10308092668,,,,,,,no,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Van Ness & Gage,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,,,,,no,,,,,,,,,,,,
node/10308092669,node/10308092669,,,,,,,no,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Van Ness & 65th Place,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,,,,,no,,,,,,,,,,,,
node/10308092670,node/10308092670,,,,,,,no,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Van Ness & 65th Place,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,,,,,no,,,,,,,,,,,,
node/10308092671,node/10308092671,,,,,,,no,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Van Ness & 67th,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,,,,,no,,,,,,,,,,,,
node/10308092672,node/10308092672,,,,,,,no,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Van Ness & 67th,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,,,,,no,,,,,,,,,,,,
node/10308092673,node/10308092673,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Van Ness & Florence,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,,,,,no,,,,,,,,,,,,
node/10308092678,node/10308092678,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Van Ness & Florence,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,,,,,yes,,,,,,,,,,,,
node/10308092679,node/10308092679,,,,,,,no,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Van Ness & 74th,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,,,,,no,,,,,,,,,,,,
node/10308092680,node/10308092680,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Van Ness & 74th,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,,,,,no,,,,,,,,,,,,
node/10308092684,node/10308092684,,,,,,,no,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Van Ness & 76th,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,,,,,no,,,,,,,,,,,,
node/10308092685,node/10308092685,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Van Ness & 76th,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,,,,,no,,,,,,,,,,,,
node/10308092687,node/10308092687,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Van Ness & 79th,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,,,,,no,,,,,,,,,,,,
node/10308092690,node/10308092690,,,,,,,no,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Van Ness & 83rd,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,,,,,no,,,,,,,,,,,,
node/10308092692,node/10308092692,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Van Ness & Manchester,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,,,,,yes,,,,,,,,,,,,
node/10308144430,node/10308144430,,,,,,,no,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Van Ness & 89th,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,,,,,no,,,,,,,,,,,,
node/10308144432,node/10308144432,,,,,,,no,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Van Ness & 92nd,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,,,,,no,,,,,,,,,,,,
node/10308144438,node/10308144438,,,,,,,no,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Van Ness & 96th,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,,,,,no,,,,,,,,,,,,
node/10308144440,node/10308144440,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Van Ness & Century,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,,,,,yes,,,,,,,,,,,,
node/10536368262,node/10536368262,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Imperial & La Cienega,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,,,,,no,,,,,,,,,,,,
node/10536368263,node/10536368263,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Imperial & La Cienega,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,,,,,no,,,,,,,,,,,,
node/10536368264,node/10536368264,,,,,,,,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Imperial & 105 Exit,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,,,,,,,,,,,,,,,,,
node/10536368265,node/10536368265,,,,,,,no,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Imperial & Aviation,,,"Metro Local;Commuter Express",,"Q77610;Q112028995",,,,,"Los Angeles County Metropolitan Transportation Authority;Los Angeles Department of Transportation",,"Q3259702;Q3259703",,,,platform,,,,,,,,no,,,,,,,,,,,,
node/10536368266,node/10536368266,,,,,,,,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Imperial & Aviation,,,"Beach Cities Transit;Commuter Express",,"Q4875696;Q112028995",,,,,Los Angeles Department of Transportation,,Q3259703,,,,platform,,,,,,,,,,,,,,,,,,,,
node/10568874213,node/10568874213,,,,,,,yes,,,,yes,,,,,,no,no,,,bus_stop,,,,,,,,Chatsworth Station,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,"152",,,,,,yes,,,,,,,,,,,,
node/10568874214,node/10568874214,,,,,,,no,,,,yes,,,,,,no,no,,,bus_stop,,,,,,,,Devonshire & Canoga,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,,,,,no,,,,,,,,,,,,
node/10568874215,node/10568874215,,,,,,,no,,,,yes,,,,,,no,no,,,bus_stop,,,,,,,,Devonshire & Variel,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,,,,,no,,,,,,,,,,,,
node/10568874216,node/10568874216,,,,,,,no,,,,yes,,,,,,no,no,,,bus_stop,,,,,,,,Devonshire & De Soto,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,,,,,no,,,,,,,,,,,,
node/10607163787,node/10607163787,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Culver & Vista del Mar,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,,,,,yes,,,,,,,,,,,,
node/10609254819,node/10609254819,,,,,,,no,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Hooper & 48th,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,,,,,no,,,,,,,,,,,,
node/10609254820,node/10609254820,,,,,,,no,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Hooper & 48th,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,,,,,no,,,,,,,,,,,,
node/10609254821,node/10609254821,,,,,,,no,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Hooper & 51st,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,,,,,no,,,,,,,,,,,,
